Year,Term,Course Number,Subject Name,Description,Level (U or G),Teachers,Teacher Rating (Avg),Teacher Rating (STD),Teacher Helpfulness (Avg),Teacher Helpfulness (STD),Number of Respondents,Response Rate,Subject Rating (Avg),Subject Rating (STD),Pace (Avg),Pace (STD),Total Weekly Hours Spent (Avg),Total Weekly Hours Spent (STD),Assignment Quality (Avg),Assignment Quality (STD),Grading Fairness (Avg),Grading Fairness (STD),Webpage Link
2022,Fall,"=""2.77""",FUNdaMENTALS of Precision Product Design,"Examines design, selection, and combination of machine elements to produce a robust precision system. Introduces process, philosophy and physics-based principles of design to improveenable renewable power generation, energy efficiency, and manufacturing productivity. Topics include linkages, power transmission, screws and gears, actuators, structures, joints, bearings, error apportionment, and error budgeting. Considers each topic with respect to its physics of operation, mechanics (strength, deformation, thermal effects) and accuracy, repeatability, and resolution. Includes guest lectures from practicing industry and academic leaders. Students design, build, and test a small benchtop precision machine, such as a heliostat for positioning solar PV panels or a two or three axis machine. Prior to each lecture, students review the pre-recorded detailed topic materials and then converge on what parts of the topic they want covered in extra depth in lecture. Students are assessed on their preparation for and participation in class sessions. Students taking graduate version complete additional assignments. Enrollment limited.p",G,Alexander H. Slocum; Steven Burcat; Alexander H. Slocum,6.233333333333333,0.5557777333511021,6.333333333333333,0.4714045207910317,3,0.3,5.7,2.31,4.0,0.0,10.3,3.656295939882329,5.5,2.12,7.0,0.0,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD6A58C8E0533D2F0912676D&subjectId=2.70
2022,Fall,"=""2.71""",Optics,"Introduction to optical science with elementary engineering applications. Geometrical optics: ray-tracing, aberrations, lens design, apertures and stops, radiometry and photometry. Wave optics: basic electrodynamics, polarization, interference, wave-guiding, Fresnel and Fraunhofer diffraction, image formation, resolution, space-bandwidth product. Emphasis on analytical and numerical tools used in optical design. Graduate students are required to complete additional assignments with stronger analytical content, and an advanced design project. p",U,Mathias Kolle; Svetlana V. Boriskina,6.5,0.0999999999999996,6.4,0.0,5,0.38,6.4,0.89,4.6,0.89,13.0,3.883361945531217,6.2,1.1,6.6,0.89,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110B9E958C8E0533D2F0912676D&subjectId=2.71
2022,Fall,"=""2.710""",Optics,"Introduction to optical science with elementary engineering applications. Geometrical optics: ray-tracing, aberrations, lens design, apertures and stops, radiometry and photometry. Wave optics: basic electrodynamics, polarization, interference, wave-guiding, Fresnel and Fraunhofer diffraction, image formation, resolution, space-bandwidth product. Emphasis on analytical and numerical tools used in optical design. Graduate students are required to complete additional assignments with stronger analytical content, and an advanced design project. p",G,Mathias Kolle; Svetlana V. Boriskina,6.5,0.0999999999999996,6.4,0.0,5,0.38,6.4,0.89,4.6,0.89,13.0,3.883361945531217,6.2,1.1,6.6,0.89,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110B9E958C8E0533D2F0912676D&subjectId=2.71
2022,Fall,"=""2.74""",Bio-inspired Robotics,"Interdisciplinary approach to bio-inspired design, with emphasis on principle extraction applicable to various robotics research fields, such as robotics, prosthetics, and human assistive technologies. Focuses on three main components: biomechanics, numerical techniques that allow multi-body dynamics simulation with environmental interaction and optimization, and basic robotics techniques and implementation skills. Students integrate the components into a final robotic system project of their choosing through which they must demonstrate their understanding of dynamics and control and test hypothesized design principles. Students taking graduate version complete additional assignments. Enrollment may be limited due to laboratory capacity.p",U,Sangbae Kim; Andrew Saloutos; Aditya Mehrotra; Sangbae Kim,6.6,0.2345207879911714,6.7,0.3082207001484489,11,0.29,6.5,0.69,4.1,0.54,13.6,2.689907061591534,6.5,0.69,6.7,0.47,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BB4058C8E0533D2F0912676D&subjectId=2.74
2022,Fall,"=""2.740""",Bio-inspired Robotics,"Interdisciplinary approach to bio-inspired design, with emphasis on principle extraction applicable to various robotics research fields, such as robotics, prosthetics, and human assistive technologies. Focuses on three main components: biomechanics, numerical techniques that allow multi-body dynamics simulation with environmental interaction and optimization, and basic robotics techniques and implementation skills. Students integrate the components into a final robotic system project of their choosing through which they must demonstrate their understanding of dynamics and control and test hypothesized design principles. Students taking graduate version complete additional assignments. Enrollment may be limited due to lab capacity.p",G,Sangbae Kim; Andrew Saloutos; Aditya Mehrotra; Sangbae Kim,6.6,0.2345207879911714,6.7,0.3082207001484489,11,0.29,6.5,0.69,4.1,0.54,13.6,2.689907061591534,6.5,0.69,6.7,0.47,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BB4058C8E0533D2F0912676D&subjectId=2.74
2022,Fall,"=""2.76""",Global Engineering,"Combines rigorous engineering theory and user-centered product design to create technologies for developing and emerging markets. Covers machine design theory to parametrically analyze technologies; bottom-uptop-down design processes; engagement of stakeholders in the design process; socioeconomic factors that affect adoption of products; and developingemerging market dynamics and their effect on business and technology. Includes guest lectures from subject matter experts in relevant fields and case studies on successful and failed technologies. Student teams apply course material to term-long projects to create new technologies, developed in collaboration with industrial partners and other stakeholders in developingemerging markets. Students taking graduate version complete additional assignments. p",G,Amos G. Winter; Nina T. Petelina; Collin John Goldbach; Amy Carleton,6.05,1.1968709203585823,5.925,1.4166421566507188,8,0.32,6.3,1.75,3.9,0.83,12.8,3.653080891521566,5.9,2.03,6.6,0.52,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD6058C8E0533D2F0912676D&subjectId=2.76
2022,Fall,"=""2.760""",Global Engineering,"Combines rigorous engineering theory and user-centered product design to create technologies for developing and emerging markets. Covers machine design theory to parametrically analyze technologies; bottom-uptop-down design processes; engagement of stakeholders in the design process; socioeconomic factors that affect adoption of products; and developingemerging market dynamics and their effect on business and technology. Includes guest lectures from subject matter experts in relevant fields and case studies on successful and failed technologies. Student teams apply course material to term-long projects to create new technologies, developed in collaboration with industrial partners and other stakeholders in developingemerging markets. Students taking graduate version complete additional assignments. p",U,Amos G. Winter; Nina T. Petelina; Collin John Goldbach; Amy Carleton,6.05,1.1968709203585823,5.925,1.4166421566507188,8,0.32,6.3,1.75,3.9,0.83,12.8,3.653080891521566,5.9,2.03,6.6,0.52,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD6058C8E0533D2F0912676D&subjectId=2.76
2022,Fall,"=""2.78""",Principles and Practice of Assistive Technology,"See description under subject a class=bubblelink code href=search?P=6.4530J onclick=return showCourse(this, '6.4530J'); title=6.4530[J]6.4530[J]a. Enrollment may be limited.p",U,Kyle M. Keane; Brandon W. Yue,5.949999999999999,0.6499999999999999,5.949999999999999,0.6499999999999999,5,0.42,5.6,1.14,3.8,0.45,10.2,2.49,5.0,1.41,6.6,0.55,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=E5651103CAD8545DE0533D2F0912D8EA&subjectId=2.78
2022,Fall,"=""2.79""",Biomaterials: Tissue Interactions,"Principles of materials science and cell biology underlying the development and implementation of biomaterials for the fabrication of medical devicesimplants, including artificial organs and matrices for tissue engineering and regenerative medicine. Employs a conceptual model, the unit cell process for analysis of the mechanisms underlying wound healing and tissue remodeling following implantation of biomaterialsdevices in various organs, including matrix synthesis, degradation, and contraction. Methodology of tissue and organ regeneration. Discusses methods for biomaterials surface characterization and analysis of protein adsorption on biomaterials. Design of implants and prostheses based on control of biomaterials-tissue interactions. Comparative analysis of intact, biodegradable, and bioreplaceable implants by reference to case studies. Criteria for restoration of physiological function for tissues and organs. p",G,Ioannis V. Yannas; Myron Spector,6.5,0.5,6.5,0.5,3,0.21,6.7,0.58,4.0,0.0,5.7,0.58,6.3,1.15,7.0,0.0,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD1D58C8E0533D2F0912676D&subjectId=2.79
2022,Fall,"=""2.96""",Management in Engineering,"Introduction and overview of engineering management. Financial principles, management of innovation, technical strategy and best management practices. Case study method of instruction emphasizes participation in class discussion. Focus is on the development of individual skills and management tools. Restricted to juniors and seniors.p",U,Jung-Hoon Chun; Abbott Weiss; Yuke Cui; Vicente Parodi; Jung-Hoon Chun; Abbott Weiss,4.283333333333333,2.016942129947102,4.2,1.9958289839896937,3,0.19,5.7,0.58,4.0,0.0,9.7,2.082402458700047,6.0,0.0,5.7,0.58,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD7C58C8E0533D2F0912676D&subjectId=2.96
2022,Fall,"=""2.001""",Mechanics and Materials I,"Introduction to statics and the mechanics of deformable solids. Emphasis on the three basic principles of equilibrium, geometric compatibility, and material behavior. Stress and its relation to force and moment; strain and its relation to displacement; linear elasticity with thermal expansion. Failure modes. Application to simple engineering structures such as rods, shafts, beams, and trusses. Application to biomechanics of natural materials and structures. p",U,Carlos M. Portela Galindo; Hao Li; Ippolyti Dellatolas; Maya S. Redden; Jack O'Leary; Max J. Burns; Nikolaos Tsakiris; Ritu Raman; Michael Rainer Braun; Kenneth N. Kamrin; Ritu Raman; Martin A. Segado,6.05,0.70059498523279,6.083333333333333,0.7174414416676962,62,0.51,5.6,1.23,5.0,0.88,13.5,3.034633421024688,6.3,0.98,6.3,1.24,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BECC58C8E0533D2F0912676D&subjectId=2.001
2022,Fall,"=""2.003""",Dynamics and Control I,Introduction to the dynamics and vibrations of lumped-parameter models of mechanical systems. Kinematics. Force-momentum formulation for systems of particles and rigid bodies in planar motion. Work-energy concepts. Virtual displacements and virtual work. Lagrange's equations for systems of particles and rigid bodies in planar motion. Linearization of equations of motion. Linear stability analysis of mechanical systems. Free and forced vibration of linear multi-degree of freedom models of mechanical systems; matrix eigenvalue problems. p,U,Franz S. Hover; Shiva Mudide; Rika Sugimoto Dimitrova; Thomas Peacock; Nicholas Makris,6.26,0.1959591794226541,6.220000000000001,0.3544009029333868,40,0.59,6.1,0.84,4.5,0.68,10.9,2.233942702935776,6.5,0.68,6.2,1.01,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BF3458C8E0533D2F0912676D&subjectId=2.003
2022,Fall,"=""2.004""",Dynamics and Control II,"Modeling, analysis, and control of dynamic systems. System modeling: lumped parameter models of mechanical, electrical, and electromechanical systems; interconnection laws; actuators and sensors. Linear systems theory: linear algebra; Laplace transform; transfer functions, time response and frequency response, poles and zeros; block diagrams; solutions via analytical and numerical techniques; stability. Introduction to feedback control: closed-loop response; PID compensation; steady-state characteristics, root-locus design concepts, frequency-domain design concepts. Laboratory experiments and control design projects. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.p",U,Domitilla Del Vecchio; Simone Bruno; Youngjae Min; Vivishek Sudhir; Kamal Youcef-Toumi; Hsinyung Harrison Chin,6.15,0.6344288770224761,6.183333333333333,0.8234412884690416,22,0.46,5.2,1.22,5.1,0.94,12.5,2.928361316504505,6.0,0.84,5.6,1.5,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD8C58C8E0533D2F0912676D&subjectId=2.004
2022,Fall,"=""2.005""",Thermal-Fluids Engineering I,"Integrated development of the fundamental principles of thermodynamics, fluid mechanics, and heat transfer, with applications. Focuses on the first and second laws of thermodynamics, mass conservation, and momentum conservation, for both closed and open systems. Entropy generation and its influence on the performance of engineering systems. Introduction to dimensionless numbers. Introduction to heat transfer: conduction, convection, and radiation. Steady-state and transient conduction. Finned surfaces. The heat equation and the lumped capacitance model. Coupled and uncoupled fluid models. Hydrostatics. Inviscid flow analysis and Bernoulli equation. Navier-Stokes equation and its solutions. Viscous internal flows, head losses, and turbulence. Introduction to pipe flows and Moody chart. p",U,Asegun S. Henry; Rafael L. Estrella; Christos Kakoutas; Sandra L. Walter; Nathan Ramesh; Gang Chen; Ahmed F. Ghoniem,5.5,1.131370849898476,5.471428571428571,1.2162169516453007,61,0.74,3.5,1.59,5.6,1.05,12.4,3.1639374203672235,4.9,1.71,4.3,1.9,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BC9158C8E0533D2F0912676D&subjectId=2.005
2022,Fall,"=""2.006""",Thermal-Fluids Engineering II,"Focuses on the application of the principles of thermodynamics, heat transfer, and fluid mechanics to the design and analysis of engineering systems. Dimensional analysis, similarity, and modeling. Pipe systems: major and minor losses. Laminar and turbulent boundary layers. Boundary layer separation, lift and drag on objects. Heat transfer associated with laminar and turbulent flow of fluids in free and forced convection in channels and over surfaces. Pure substance model. Heat transfer in boiling and condensation. Thermodynamics and fluid mechanics of steady flow components of thermodynamic plants. Heat exchanger design. Power cycles and refrigeration plants. Design of thermodynamic plants. Analyses for alternative energy systems. Multi-mode heat transfer and fluid flow in thermodynamic plants. p",U,Rohit Karnik; Betar Maurkah Gallant; Fan Liu; Aljazzy Khalaf F Alahmadi; Rohit Karnik; Betar Maurkah Gallant,6.483333333333333,0.5727613425813195,6.6000000000000005,0.5944184833375671,10,0.59,6.2,1.03,5.2,0.92,13.6,3.1844151739369666,6.4,0.97,6.3,1.25,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BF2058C8E0533D2F0912676D&subjectId=2.006
2022,Fall,"=""2.008""",Design and Manufacturing II,"Integration of design, engineering, and management disciplines and practices for analysis and design of manufacturing enterprises. Emphasis is on the physics and stochastic nature of manufacturing processes and systems, and their effects on quality, rate, cost, and flexibility. Topics include process physics and control, design for manufacturing, and manufacturing systems. Group project requires design and fabrication of parts using mass-production and assembly methods to produce a product in quantity. Six units may be applied to the General Institute Lab Requirement. Satisfies 6 units of Institute Laboratory credit. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.p",U,Dawn Marie Wendell; Kaitlyn P. Becker; Ashley Hartwell; Mingyuan Li; Leroy Kudakwashe Sibanda; Daniel Patrick Gilbert; Wade Collins Warman,6.2285714285714295,0.4712120714991612,6.285714285714285,0.4823412290324038,26,0.43,5.8,1.2,4.2,0.88,12.1,2.498399487672057,6.2,1.41,5.8,1.29,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BE7958C8E0533D2F0912676D&subjectId=2.008
2022,Fall,"=""2.009""",The Product Engineering Process,Students develop an understanding of product development phases and experience working in teams to design and construct high-quality product prototypes. Design process learned is placed into a broader development context. Primary goals are to improve ability to reason about design alternatives and apply modeling techniques appropriate for different development phases; understand how to gather and process customer information and transform it into engineering specifications; and use teamwork to resolve the challenges in designing and building a substantive product prototype. Instruction and practice in oral communication provided. Enrollment may be limited due to laboratory capacity; preference to Course 2 seniors.p,U,Joshua P. Wiesman; Ellen Roche; Tom McGlennon Dillon; April Marie Anlage; Samuel Dutra Gollob; Amandeep Singh; Deepali Kishnani; Jordan L. Tappa; William Cormier; Stephen M. Haberek; Ronald S. Spence; Xinnan Peng; James F. Dudley; Stephen G. Banzaert; Keith Clavin; Atissa Banuazizi; Rebecca Thorndike-Breeze; Amy Carleton; Juergen Schoenstein; Elizabeth Hyde Stevens; David R. Custer; Peter Nielsen; Robert M. Podoloff; Richard M. Wiesman; Nathan Phipps; Daniel Braunstein; Kamala Grasso; John G. Brisson; Juhan Sonin; Melinda Lois Liggett; Samuel H. Ihns; Lauren Futami; Michaelina C. Dupnik,6.148484848484848,1.993188584810508,6.293939393939394,1.6611313037951327,27,0.24,6.1,0.81,5.0,1.04,20.9,6.077014069425872,6.1,1.11,6.3,1.33,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BDEE58C8E0533D2F0912676D&subjectId=2.009
2022,Fall,"=""2.013""",Engineering Systems Design,"Focuses on the design of engineering systems to satisfy stated performance, stability, andor control requirements. Emphasizes individual initiative, application of fundamental principles, and the compromises inherent in the engineering design process. Culminates in the design of an engineering system, typically a vehicle or other complex system. Includes instruction and practice in written and oral communication through team presentations, design reviews, and written reports. Students taking graduate version complete additional assignments. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.p",U,Douglas Hart; Alfonso Perez; Annemarie Dapoz; Juergen Schoenstein; Michael Trice,5.74,0.7578918128598566,5.619999999999999,0.8158431221748453,6,0.6,4.8,1.47,5.6,1.34,17.5,3.99,5.7,1.03,5.0,1.0,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD3B58C8E0533D2F0912676D&subjectId=2.013
2022,Fall,"=""2.733""",Engineering Systems Design,"Focuses on the design of engineering systems to satisfy stated performance, stability, andor control requirements. Emphasizes individual initiative, application of fundamental principles, and the compromises inherent in the engineering design process. Culminates in the design of an engineering system, typically a vehicle or other complex system. Includes instruction and practice in written and oral communication through team presentation, design reviews, and written reports. Students taking graduate version complete additional assignments. Enrollment may be limited due to laboratory capacity.p",G,Douglas Hart; Alfonso Perez; Annemarie Dapoz; Juergen Schoenstein; Michael Trice,5.74,0.7578918128598566,5.619999999999999,0.8158431221748453,6,0.6,4.8,1.47,5.6,1.34,17.5,3.99,5.7,1.03,5.0,1.0,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BD3B58C8E0533D2F0912676D&subjectId=2.013
2022,Fall,"=""2.016""",Hydrodynamics,"Covers fundamental principles of fluid mechanics and applications to practical ocean engineering problems. Basic geophysical fluid mechanics, including the effects of salinity, temperature, and density; heat balance in the ocean; large scale flows. Hydrostatics. Linear free surface waves, wave forces on floating and submerged structures. Added mass, lift and drag forces on submerged bodies. Includes final project on current research topics in marine hydrodynamics. p",U,Alexandra H. Techet,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BFE958C8E0533D2F0912676D&subjectId=2.016
2022,Fall,"=""2.032""",Dynamics,"Review of momentum principles. Hamilton's principle and Lagrange's equations. Three-dimensional kinematics and dynamics of rigid bodies. Study of steady motions and small deviations therefrom, gyroscopic effects, causes of instability. Free and forced vibrations of lumped-parameter and continuous systems. Nonlinear oscillations and the phase plane. Nonholonomic systems. Introduction to wave propagation in continuous systems. p",G,Triantaphyllos R. Akylas; Moses Chong-Ook Nah; Triantaphyllos R. Akylas,6.933333333333334,0.0942809041582064,6.866666666666667,0.1885618083164128,6,0.6,6.7,0.52,4.2,0.41,11.7,2.4633310780323456,6.5,0.84,6.7,0.82,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110C0D758C8E0533D2F0912676D&subjectId=2.032
2022,Fall,"=""2.050""",Nonlinear Dynamics: Chaos,"See description under subject a class=bubblelink code href=search?P=12.006J onclick=return showCourse(this, '12.006J'); title=12.006[J]12.006[J]a. p",U,Daniel H. Rothman; Constantin W. Arnscheidt,6.449999999999999,0.1499999999999999,6.6,0.1,15,0.54,6.5,0.78,4.4,0.93,9.1,2.464000811688178,6.4,0.85,6.4,1.65,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BA2D58C8E0533D2F0912676D&subjectId=2.050
2022,Fall,"=""2.060""",Structural Dynamics,"See description under subject a class=bubblelink code href=search?P=1.581J onclick=return showCourse(this, '1.581J'); title=1.581[J]1.581[J]a. p",G,Tal Cohen; Chockalingam Senthilnathan,5.7,0.7000000000000002,5.65,0.6499999999999999,12,0.52,6.2,0.83,4.3,0.65,10.5,2.2321514285549715,6.3,0.89,6.3,0.78,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BC2B58C8E0533D2F0912676D&subjectId=2.060
2022,Fall,"=""2.072""",Mechanics of Continuous Media,"Principles and applications of continuum mechanics. Kinematics of deformation. Thermomechanical conservation laws. Stress and strain measures. Constitutive equations including some examples of their microscopic basis. Solution of some basic problems for various materials as relevant in materials science, fluid dynamics, and structural analysis. Inherently nonlinear phenomena in continuum mechanics. Variational principles. p",G,Lallit Anand; Lallit Anand,7.0,0.0,7.0,0.0,4,0.36,7.0,0.0,5.0,0.82,12.7,2.7127292529848974,7.0,0.0,7.0,0.0,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110C0CB58C8E0533D2F0912676D&subjectId=2.072
2022,Fall,"=""2.074""",Solid Mechanics: Elasticity,"Introduction to the theory and applications of nonlinear and linear elasticity. Strain, stress, and stress-strain relations. Several of the following topics: Spherically and cylindrically symmetric problems. Anisotropic material behavior. Piezoelectric materials. Effective properties of composites. Structural mechanics of beams and plates. Energy methods for structures. Two-dimensional problems. Stress concentration at cavities, concentrated loads, cracks, and dislocations. Variational methods and their applications; introduction to the finite element method. Introduction to wave propagation.  p",G,Rohan Abeyaratne; Rohan Abeyaratne,6.9,0.1,7.0,0.0,4,0.67,7.0,0.0,4.5,1.73,12.1,5.343444581915303,7.0,0.0,6.8,0.5,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BE0658C8E0533D2F0912676D&subjectId=2.074
2022,Fall,"=""2.075""",Mechanics of Soft Materials,"Covers a number of fundamental topics in the emerging field of soft and active materials, including polymer mechanics and physics, poroelasticity, viscoelasticity, and mechanics of electro-magneto-active and other responsive polymers. Lectures, recitations, and experiments elucidate the basic mechanical and thermodynamic principles underlying soft and active materials. Develops an understanding of the fundamental mechanisms for designing soft materials that possess extraordinary properties, such as stretchable, tough, strong, resilient, adhesive and responsive to external stimuli, from molecular to bulk scales. p",G,Xuanhe Zhao; Xiao-Yun Yan,5.5,0.0,4.7,0.7000000000000002,11,0.41,4.3,1.1,3.9,1.3,8.2,2.7,4.0,1.84,5.6,1.41,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BFCC58C8E0533D2F0912676D&subjectId=2.075
2022,Fall,"=""2.080""",Structural Mechanics,"Applies solid mechanics fundamentals to the analysis of marine, civil, and mechanical structures.  Continuum concepts of stress, deformation, constitutive response and boundary conditions are reviewed in selected examples. The principle of virtual work guides mechanics modeling of slender structural components (e.g., beams; shafts; cables, frames; plates; shells), leading to appropriate simplifying assumptions. Introduction to elastic stability.  Material limits to stress in design. Variational methods for computational structural mechanics analysis. p",G,David Moore Parks; Christos Marras Gkiokas; David Moore Parks,5.433333333333334,0.2624669291337269,5.4,0.1414213562373094,13,0.65,4.8,1.28,4.8,0.75,12.6,4.557740668357514,5.8,0.99,5.8,1.41,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110C09558C8E0533D2F0912676D&subjectId=2.080
2022,Fall,"=""2.086""",Numerical Computation for Mechanical Engineers,"Covers elementary programming concepts, including variable types, data structures, and flow control. Provides an introduction to linear algebra and probability. Numerical methods relevant to MechE, including approximation (interpolation, least squares, and statistical regression), integration, solution of linear and nonlinear equations, and ordinary differential equations. Presents deterministic and probabilistic approaches. Uses examples from MechE, particularly from robotics, dynamics, and structural analysis. Assignments require MATLAB programming. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.p",U,Nicolas Hadjiconstantinou; Michael Frederick Fernandez; David Jin; Evan Keefe Massaro; Willem Marinus Van Rees; Navid Azizan Ruhi,6.0,1.1561430130683084,5.933333333333333,1.3046923860520618,43,0.5,3.7,1.99,4.8,1.05,9.8,2.997749155616593,5.2,1.83,5.0,1.71,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BF9F58C8E0533D2F0912676D&subjectId=2.086
2022,Fall,"=""2.096""",Introduction to Modeling and Simulation,"See description under subject a class=bubblelink code href=search?P=6.7300J onclick=return showCourse(this, '6.7300J'); title=6.7300[J]6.7300[J]a. p",G,Luca Daniel; H. Azzouz; John Drago; Suhan Kim,6.55,0.2061552812808829,6.575,0.2277608394786073,32,0.67,5.9,1.2,4.9,0.95,16.7,6.574435336970012,6.4,1.02,6.7,0.9,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DCAC2053D712DFD9E0533D2F09122E68&subjectId=2.096
2022,Fall,"=""2.097""",Numerical Methods for Partial Differential Equations,"See description under subject a class=bubblelink code href=search?P=16.920J onclick=return showCourse(this, '16.920J'); title=16.920[J]16.920[J]a. p",G,Jaime Peraire,6.1,0.0,6.1,0.0,21,0.55,6.0,0.94,5.3,0.97,14.4,4.865439342957633,6.7,0.56,6.5,0.75,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BA1658C8E0533D2F0912676D&subjectId=2.097
2022,Fall,"=""2.110""","Information, Entropy, and Computation","Explores the ultimate limits to communication and computation, with an emphasis on the physical nature of information and information processing. Topics include information and computation, digital signals, codes, and compression. Biological representations of information. Logic circuits, computer architectures, and algorithmic information. Noise, probability, and error correction. The concept of entropy applied to channel capacity and to the second law of thermodynamics. Reversible and irreversible operations and the physics of computation. Quantum computation. p",U,Seth Lloyd,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BC3658C8E0533D2F0912676D&subjectId=2.110
2022,Fall,"=""2.111""",Quantum Computation,"See description under subject a class=bubblelink code href=search?P=18.435J onclick=return showCourse(this, '18.435J'); title=18.435[J]18.435[J]a. p",G,Peter Williston Shor,4.6,0.0,4.7,0.0,22,0.31,5.1,1.48,4.3,0.78,9.4,3.886502283544936,6.1,0.91,6.3,0.9,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BF7258C8E0533D2F0912676D&subjectId=2.111
2022,Fall,"=""2.151""",Advanced System Dynamics and Control,"Analytical descriptions of state-determined dynamic physical systems; time and frequency domain representations; system characteristics - controllability, observability, stability; linear and nonlinear system responses. Modification of system characteristics using feedback. State observers, Kalman filters. Modelingperformance trade-offs in control system design. Basic optimization tools. Positive systems. Emphasizes applications to physical systems. p",G,Neville Hogan; James Russell Hermus; James Russell Hermus,5.966666666666666,0.4496912521077346,5.766666666666667,0.1699673171197595,5,0.36,5.6,1.34,4.2,0.84,17.4,7.230435671520769,5.6,1.14,4.8,2.28,https://eduapps.mit.edu/ose-rpt/subjectEvaluationReport.htm?surveyId=1108&subjectGroupId=DAF19110BC1958C8E0533D2F0912676D&subjectId=2.151
